"lineID";"day";"adFlag";"availability";"competitorPrice";"order";"price";"revenue";"pid";"manufacturer";"group";"content";"unit";"pharmForm";"genericProduct";"salesIndex";"category";"campaignIndex";"rrp";"quantity"
2398442;82;0;1;5,15;0;6,12;0;16054;163;"20OHG";"1";"ST";"";0;53;"248";"MISSING";6,44;0
2398471;82;0;1;29,51;0;25,25;0;15499;515;"20OH3";"100X0.5";"ML";"";0;53;"144";"MISSING";43,48;0
2398497;82;0;1;7,56;0;7,65;0;21314;32;"1EOH1";"1";"ST";"TES";0;53;"94";"MISSING";10,22;0
2398507;82;0;1;3,86;0;6,89;0;8175;82;"19OZ10OI";"100";"ST";"TAB";0;40;"50";"B";9,64;0
2398678;82;1;1;3,62;0;4,12;0;9119;20;"19OZ1ESI";"20";"ST";"TAB";0;40;"50";"MISSING";5,94;0
2398736;82;1;1;16,54;0;18,64;0;16323;436;"21OK2";"50";"ST";"GRA";0;53;"71";"MISSING";23,65;0
2399045;82;0;1;4,66;1;6,33;6,33;17949;948;"18OI0EOI";"50";"ST";"FTA";1;40;"378";"MISSING";9,38;1
2399209;82;0;1;5,45;0;6,55;0;10733;176;"19OZ1EOI";"10";"ST";"PUL";0;40;"277";"B";9,15;0
2399546;82;1;1;5,65;0;6,55;0;11030;82;"18OZ00IS";"100";"G";"GEL";0;40;"50";"MISSING";11,32;0
2399661;82;1;1;4,35;1;4,9;4,9;7413;4;"19OZ1ESI";"20";"ST";"TAB";0;40;"50";"MISSING";7,67;1
2399870;82;0;1;8,79;0;10,34;0;8955;220;"14OI0FOZ";"1";"ST";"KPG";0;40;"7";"MISSING";10,89;0
2400586;82;0;1;12,97;0;12,04;0;17698;98;"13IO0EOI";"100";"G";"SUS";0;40;"251";"MISSING";17,56;0
2400713;82;0;1;4,58;1;4,35;4,35;8523;18;"10OZ10OZ";"14";"ST";"FTA";1;40;"5";"MISSING";6,53;1
2400985;82;0;1;7;0;6;0;1770;227;"14OH1F";"200";"ML";"SAF";0;52;"190";"MISSING";8,75;0
2401197;82;0;1;3,07;0;4,35;0;11714;82;"1DOI4FOI";"10";"ML";"ATR";0;40;"130";"C";5,85;0
2401201;82;0;1;14,84;0;12,6;0;9307;98;"22OI3";"200";"ML";"LOT";0;53;"29";"MISSING";18,64;0
2401677;82;1;1;1,87;1;2,7;13,5;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;5
2401716;82;1;1;2,41;1;2,09;2,09;2426;90;"13OX06";"100";"ML";"LOE";0;52;"66";"MISSING";4,35;1
2401734;82;0;1;19,79;0;20,85;0;5551;85;"10II50OK";"100";"ST";"KAP";0;40;"260";"MISSING";31,35;0
2402002;82;0;1;6,91;0;7,3;0;21213;37;"19OS2F";"30";"ST";"";0;52;"9";"MISSING";7,69;0
2402048;82;0;2;7,7;0;9,14;0;5976;411;"13IO0EOI";"50";"G";"GEL";0;40;"251";"MISSING";9,62;0
2402191;82;0;1;18,26;0;20,9;0;1904;394;"22OI3";"500";"ML";"SAL";0;53;"25";"MISSING";22;0
2402524;82;0;1;7,69;0;9,41;0;7330;201;"21OK3";"120";"ST";"FTA";0;53;"3";"MISSING";9,9;0
2402549;82;1;1;7,47;1;7,65;7,65;6710;105;"18OI0EOZ";"20";"ST";"TAB";1;40;"27";"MISSING";11,24;1
2402793;82;0;1;4,38;1;3,58;7,16;19190;20;"21OJ1";"40";"ST";"PAS";0;53;"138";"MISSING";5,49;2
2402857;82;0;1;6,8;1;7,05;14,1;17732;7;"22OIE";"75";"ML";"CRE";0;53;"84";"MISSING";7,43;2
2402937;82;0;1;6,35;0;7,26;0;409;159;"22OIE";"1";"ST";"";0;53;"15";"MISSING";7,65;0
2403033;82;1;1;6,41;0;7,65;0;19955;125;"2FOI";"35";"G";"LOE";0;40;"290";"MISSING";10,97;0
2403266;82;1;1;5,36;1;5,45;5,45;16256;79;"18OI0EOI";"150";"ML";"SUS";0;40;"277";"B";7,46;1
2403596;82;1;1;26,38;0;29,65;0;14242;82;"12OS10OK";"150";"G";"GEL";0;40;"4";"MISSING";44,15;0
2403633;82;0;1;6,59;1;9,35;9,35;6980;1;"2FOI";"10";"G";"GLO";0;40;"200";"MISSING";9,85;1
2403713;82;0;1;10,74;0;8,94;0;19437;17;"2FOI";"2";"G";"GLO";0;40;"101";"MISSING";14,25;0
2403826;82;0;1;15,72;0;18,07;0;1670;83;"22OI3";"200";"ML";"TAB";0;53;"8";"MISSING";19,03;0
2404109;82;0;1;10,99;1;12,04;24,08;10873;305;"21OIG";"1300";"G";"PUL";0;53;"246";"MISSING";17,19;2
2404528;82;0;1;29,88;1;27,58;55,16;19355;998;"21OIG";"14";"ST";"TRA";0;53;"208";"MISSING";37,35;2
2404615;82;1;1;7,47;1;8,2;8,2;8901;56;"14OI0FOZ";"1";"ST";"KPG";0;40;"7";"MISSING";12,08;1
2404998;82;0;1;1,11;1;1,32;1,32;5074;209;"19OZ1EOI";"10";"ST";"SUP";0;40;"101";"MISSING";1,39;1
2405379;82;0;1;13,52;0;12,85;0;4188;334;"13OZ0F";"200";"ML";"GEL";0;53;"24";"MISSING";13,52;0
2405500;82;0;3;2,98;1;3,54;3,54;16420;210;"21OS0";"100";"G";"";0;53;"MISSING";"MISSING";3,73;1
2405916;82;1;1;2,52;1;3,03;3,03;4838;18;"10OT30OK";"10";"ST";"HKP";1;40;"66";"MISSING";4,98;1
2405992;82;0;1;7,69;0;7,65;0;10366;201;"21OK3";"120";"ST";"TAB";0;53;"150";"MISSING";9,96;0
2406073;82;0;1;2,85;0;2,15;0;14506;58;"13OJ11OK";"2";"G";"CRE";0;40;"66";"MISSING";5,1;0
2406111;82;0;3;10,99;0;13,17;0;19080;264;"22OJ";"60";"ML";"Cre";0;53;"145";"MISSING";13,86;0
2406303;82;0;2;11,2;0;13,29;0;17061;334;"10OI03II";"20";"ML";"GEL";0;53;"143";"MISSING";13,99;0
2407057;82;1;1;2,95;1;3,8;7,6;9050;125;"13OK0F";"25";"G";"GEL";0;53;"90";"MISSING";5,47;2
2407413;82;1;1;23,84;0;21,95;0;13861;4;"10OJ01OZ";"30";"ST";"SUP";0;40;"73";"MISSING";28,04;0
2407422;82;0;1;2,89;0;4,43;0;18025;18;"19OZ22OZ";"2";"ST";"FTA";0;40;"50";"MISSING";8,25;0
2407487;82;1;1;12,86;0;13,14;0;7494;690;"22OI8";"125";"ML";"SAL";0;53;"7";"MISSING";15,29;0
2407521;82;0;1;8,02;0;9,35;0;7203;1;"2FOI";"10";"G";"GLO";0;40;"2";"MISSING";9,85;0
2407645;82;1;1;16,27;0;16,45;0;21525;41;"22OI3";"50";"ML";"CRE";0;53;"135";"MISSING";20,35;0
2407713;82;0;1;0;0;1,77;0;6531;270;"21OJ2";"50";"G";"";0;53;"353";"MISSING";1,86;0
2407757;82;1;1;41,46;0;43,95;0;17538;98;"13OI0EIJ";"5";"ML";"NAW";0;40;"123";"MISSING";60,49;0
2407850;82;0;2;19,59;0;20,85;0;4851;223;"1DOIF0OK";"10";"ML";"ATR";0;53;"137";"MISSING";21,95;0
2408066;82;1;1;9,82;0;9,85;0;9677;82;"21OK3";"60";"ST";"KAP";0;53;"MISSING";"MISSING";16,43;0
2408158;82;0;1;41,69;1;38,45;38,45;715;47;"21OI2";"6X4X200";"ML";"LOE";0;53;"65";"MISSING";115,1;1
2408232;82;0;1;18,69;0;17,55;0;10091;523;"21OKG";"300";"G";"PUL";0;53;"27";"MISSING";24,91;0
2408374;82;0;1;42,34;0;61,86;0;13879;82;"19OJ3FOZ";"120";"ST";"FTA";0;40;"163";"MISSING";95,26;0
2408394;82;0;1;10,49;0;12,65;0;10417;6;"22OI2";"250";"ML";"LOT";0;53;"24";"MISSING";12,65;0
2408515;82;0;1;13,08;0;12,54;0;3286;507;"14OZ2F";"30";"G";"VGE";0;53;"202";"MISSING";13,2;0
2408573;82;0;1;15,5;1;17,8;17,8;15093;459;"21OH2";"50";"ML";"EXT";0;53;"1";"MISSING";18,73;1
2408922;82;0;1;58,28;0;58,25;0;11351;102;"18OI0FOS";"240";"ST";"";0;40;"378";"MISSING";76,98;0
2408991;82;1;1;14,91;0;18,64;0;16641;52;"18OZ00IS";"150";"G";"GEL";0;40;"346";"MISSING";26,68;0
2409041;82;0;1;4,92;0;4,64;0;523;90;"1EOT0E";"500";"ML";"LOE";0;53;"56";"MISSING";9,2;0
2409181;82;0;1;14,15;0;16,76;0;7505;446;"10II31";"84";"ST";"FTA";0;40;"253";"MISSING";17,64;0
2409786;82;0;1;8,46;0;9,85;0;11894;52;"18OI01OS";"20";"ST";"WKA";1;40;"50";"MISSING";12,62;0
2409878;82;1;1;54,96;0;60,45;0;8446;156;"14OH2F";"2X100";"ST";"KAP";0;40;"100";"MISSING";76,98;0
2409945;82;0;1;5,32;0;5,95;0;3268;370;"13OI00ZO";"25";"G";"SAL";0;40;"90";"MISSING";6,26;0
2409946;82;0;1;11,03;0;9,08;0;15738;311;"20OI3";"1";"ST";"PFL";0;53;"12";"MISSING";15,6;0
2410112;82;0;1;5,27;1;5,28;5,28;20606;137;"22OZ1";"100";"ML";"ZCR";0;53;"36";"MISSING";7,65;1
2410160;82;0;3;6,74;0;5,45;0;11590;98;"13IO0EOI";"25";"G";"GEL";0;40;"251";"MISSING";8,43;0
2410343;82;0;1;0;0;4,91;0;19510;119;"22OI9";"100";"ML";"AEO";0;53;"10";"MISSING";5,17;0
2410649;82;1;1;8,23;0;8,75;0;4070;52;"13OH00IK";"50";"G";"GEL";0;40;"46";"A";12,6;0
2411251;82;0;1;0;0;30,71;0;21388;83;"22OI3";"15";"ML";"";0;53;"123";"MISSING";37,29;0
2411262;82;1;1;3,72;1;3,72;7,44;2967;82;"18OI0EOI";"20";"ST";"FTA";1;40;"50";"B";7,45;2
2411410;82;1;1;6,03;0;6,55;0;1145;52;"18OZ00IS";"60";"G";"GEL";0;40;"25";"MISSING";9,31;0
2411462;82;0;1;20,89;0;17,55;0;12970;842;"20OHG";"1";"ST";"";0;53;"248";"MISSING";28,05;0
2411665;82;1;1;17,59;0;18,64;0;19464;86;"21OI0";"500";"G";"PUL";0;53;"123";"MISSING";27,28;0
2411736;82;0;2;2,68;0;2,94;0;6586;403;"20OH5";"100";"ST";"";0;53;"MISSING";"MISSING";2,54;0
2411949;82;0;1;10,99;0;10,95;0;14468;47;"21OI2";"4X200";"ML";"LOE";0;53;"67";"MISSING";20,37;0
2412184;82;0;1;5,8;1;6,55;6,55;7833;84;"19OZ10SI";"10";"ST";"GSE";0;40;"132";"B";9,88;1
2412199;82;0;1;15,39;0;15,62;0;18946;725;"21OKG";"20";"ML";"TRO";0;53;"313";"MISSING";16,45;0
2412242;82;0;1;6,15;0;7,1;0;441;4;"10OK11OI";"20";"ST";"DRA";0;40;"11";"MISSING";10,42;0
2412493;82;0;2;4,57;0;5,92;0;14761;155;"10OI01II";"50";"ST";"TAB";0;40;"196";"MISSING";6,23;0
2412511;82;0;1;14,29;0;17,75;0;5610;166;"18OQ01OK";"30";"ST";"TMR";0;40;"233";"B";18,69;0
2412546;82;0;1;8,54;0;10,13;0;7396;125;"13OI0EZZ";"20";"G";"CRE";0;40;"72";"MISSING";10,67;0
2412817;82;0;1;6,16;1;7,05;7,05;12077;329;"22OIK";"500";"G";"SLZ";0;53;"76";"MISSING";7,43;1
2413133;82;0;1;28,21;0;18,64;0;1028;289;"10IK0";"120";"ST";"";0;52;"208";"MISSING";24,27;0
2413140;82;0;1;1,16;0;0,24;0;7376;103;"20OH3";"1";"ST";"";0;53;"87";"MISSING";1,12;0
2413153;82;1;1;10,66;0;10,95;0;19022;255;"10II22OS";"200";"ST";"TAB";0;40;"346";"MISSING";15,17;0
2413361;82;0;2;25,84;0;24,51;0;3377;294;"21OI3";"4000";"ST";"TAB";0;53;"262";"MISSING";30,53;0
2413408;82;0;1;10;0;9,85;0;12275;36;"21OKG";"10";"ML";"TRO";0;53;"236";"MISSING";14,3;0
2413461;82;0;2;21,99;0;26,35;0;832;52;"18OI0FOS";"60";"ST";"FTA";0;40;"27";"MISSING";33,61;0
2414018;82;0;2;69,19;0;65,95;0;10126;534;"20OHG";"1";"ST";"";0;53;"207";"MISSING";76,95;0
2414021;82;0;1;2,85;0;2,15;0;15391;688;"18OI0EOI";"20";"ST";"FTA";0;40;"50";"MISSING";4,28;0
2414620;82;1;1;7,36;0;7,65;0;9252;176;"10OI03II";"20";"G";"GEL";0;40;"143";"MISSING";12,08;0
2414699;82;1;1;6,55;1;7,65;7,65;6734;52;"13OJ11OK";"2";"G";"CRE";0;40;"161";"A";10,42;1
2414738;82;0;1;3,84;1;4,12;4,12;3849;84;"22OI4";"7.5";"G";"CRE";0;53;"78";"MISSING";4,94;1
2414815;82;0;1;18,69;0;21,39;0;1565;350;"22OI3";"100";"ML";"CRE";0;53;"8";"B";22,52;0
2414851;82;0;1;0;0;5,17;0;22032;387;"22OI3";"475";"ML";"";0;53;"8";"MISSING";5,45;0
2414919;82;1;1;10,62;1;12,04;12,04;1264;18;"1COS21OI";"40";"ST";"BTA";1;40;"18";"B";21,99;1
2414930;82;0;1;12,32;0;10,39;0;12769;16;"22OI3";"150";"ML";"OEL";0;53;"16";"MISSING";14,85;0
2414947;82;1;1;5,75;0;6,55;0;1939;329;"18OZ0FIO";"100";"G";"GEL";0;52;"90";"MISSING";8,2;0
2415001;82;1;1;23,53;1;24,14;24,14;5711;18;"10IZ0F";"100";"ST";"BTA";0;40;"125";"MISSING";38,49;1
2415090;82;1;1;3,52;0;4,9;0;3850;84;"1DOIF0IZ";"10";"G";"ASN";0;40;"101";"MISSING";7,08;0
2415529;82;1;1;1,64;1;1,38;2,76;2803;82;"19OZ1EOI";"20";"ST";"TAB";1;40;"50";"B";2,75;2
2415916;82;0;1;0,87;0;1,03;0;11387;159;"20OH4";"1";"ST";"KOM";0;53;"64";"MISSING";1,09;0
2416290;82;0;1;5,05;0;5,16;0;4172;440;"20OHG";"3X2";"ST";"";0;53;"224";"MISSING";5,78;0
2416340;82;1;1;6,71;1;7,65;15,3;1426;176;"19OZ1ESI";"24";"ST";"HKP";0;40;"66";"B";13,17;2
2416676;82;0;1;29,03;0;31,34;0;21291;798;"2FOI";"20";"ST";"Tab";0;44;"88";"MISSING";32,99;0
2416897;82;0;1;9,68;1;10,95;10,95;8571;37;"2FOI";"150";"ML";"SAF";0;40;"57";"B";15,46;1
2416955;82;1;3;6;0;4,35;0;12257;193;"21OS1";"110";"G";"TEE";0;52;"80";"MISSING";6;0
2417050;82;0;1;1,1;0;0,63;0;1423;103;"20OH3";"50";"ML";"";0;53;"87";"MISSING";1,08;0
2417319;82;1;1;32,98;0;37,35;0;13947;12;"21OKG";"180";"ST";"KAP";0;53;"123";"MISSING";51,59;0
2417371;82;0;1;8,36;0;7,94;0;19928;119;"19OJ0FZS";"120";"ST";"WKA";0;52;"3";"MISSING";8,36;0
2417645;82;1;1;7,14;0;7,65;0;4121;105;"10OT30OK";"12";"ST";"TAE";1;40;"152";"MISSING";11,53;0
2417712;82;1;1;53,23;1;54,95;54,95;3978;18;"19OJ3FOZ";"120";"ST";"FTA";0;40;"316";"A";98,99;1
2417935;82;0;1;13,7;0;10,95;0;14943;256;"19OS2F";"50";"ST";"DRA";0;40;"9";"MISSING";13,7;0
2417953;82;0;1;5,51;0;7,27;0;11605;123;"1COS20";"100";"ML";"LOE";0;40;"18";"MISSING";7,56;0
2418246;82;1;1;18,69;0;19,75;0;3612;16;"20OHG";"1";"ST";"";0;53;"150";"MISSING";28,49;0
2418308;82;1;1;11,7;0;13,14;0;3416;52;"13OI0EIS";"30";"G";"CRE";0;40;"221";"A";18,83;0
2418315;82;1;1;5,81;1;6,55;6,55;7593;318;"10OI00KO";"25";"G";"GEL";0;40;"361";"MISSING";10,35;1
2418429;82;0;1;15,75;0;15,35;0;5912;17;"2FOI";"100";"ST";"TAB";0;40;"27";"MISSING";20,83;0
2418573;82;1;1;0;1;6;6;15965;19;"21OKG";"100";"ST";"KAP";0;53;"22";"MISSING";8,79;1
2418590;82;0;1;8,71;1;10,34;20,68;1964;4;"1COS21OJ";"20";"ST";"BTA";1;40;"18";"B";10,89;2
2418634;82;0;1;2,6;0;3,08;0;4850;101;"21OK3";"30";"ST";"TAB";0;53;"94";"MISSING";3,25;0
2419470;82;1;1;24,77;0;26,35;0;10762;168;"14OH1";"120";"ST";"UTA";0;40;"128";"MISSING";35,75;0
2419569;82;0;1;4,28;1;5,65;5,65;3363;512;"22OI3";"100";"ML";"CRE";0;53;"84";"MISSING";5,95;1
2419654;82;0;1;25,29;0;31,14;0;18987;379;"21OK2";"360";"ST";"TAB";0;53;"228";"MISSING";32,78;0
2419882;82;0;1;16,82;0;19,75;0;20279;262;"21OKG";"100";"ST";"KAP";0;53;"3";"MISSING";23,93;0
2419938;82;0;1;0;0;27,45;0;593;163;"20OHG";"1";"ST";"";0;53;"102";"MISSING";40,65;0
2420151;82;1;1;5,33;0;7,65;0;19566;18;"10OZ12OI";"14";"ST";"KMR";0;40;"5";"MISSING";13,17;0
2420590;82;0;1;13,96;0;6,55;0;8742;47;"21OI2";"4X200";"ML";"LOE";0;53;"134";"MISSING";18,48;0
2420687;82;0;1;2,96;0;3,69;0;15621;18;"18OI0EOI";"10";"ST";"FTA";1;40;"50";"MISSING";6,26;0
2420690;82;0;1;12,62;0;12,04;0;15066;436;"10IZ22OH";"100";"ST";"LUT";0;40;"71";"MISSING";18,15;0
2420804;82;0;2;25,07;0;24,95;0;1533;7;"13IO0FKO";"400";"ML";"KON";0;40;"24";"MISSING";31,34;0
2420819;82;0;1;3,94;0;6,24;0;15327;380;"1COI10SZ";"12";"ST";"TAB";0;40;"92";"B";6,57;0
2420834;82;0;1;13,29;0;15,88;0;6642;549;"10IZ10OI";"100";"ST";"HKP";0;40;"28";"MISSING";16,72;0
2421378;82;1;1;7,36;0;8,2;0;2354;52;"18OI01OS";"20";"ST";"";1;40;"146";"MISSING";11,32;0
2421449;82;0;1;4,07;0;4,68;0;11091;89;"20OI3";"40";"ST";"PFL";0;53;"155";"A";6,02;0
2421690;82;0;1;7,47;0;7,65;0;5736;21;"1AOK02OI";"75";"ML";"FLU";0;40;"331";"MISSING";9,82;0
2421799;82;0;1;5,25;0;6,23;0;8976;18;"1COJ00OZ";"10";"ST";"SUP";0;40;"101";"C";6,56;0
2421807;82;0;1;6,33;0;4,9;0;12545;329;"21OKG";"60";"ST";"KAP";0;53;"131";"MISSING";6,33;0
2421986;82;0;1;0;0;6,27;0;18516;974;"20OH8";"1";"ST";"";0;53;"248";"MISSING";6,6;0
2422002;82;0;1;34,08;1;35,15;35,15;17316;76;"13OI0EIH";"6.6";"ML";"";0;40;"221";"MISSING";46,15;1
2422062;82;0;2;8,57;0;9,97;0;3642;536;"10II21";"250";"ML";"FLU";0;40;"3";"MISSING";10,49;0
2422069;82;0;1;43,95;0;44,98;0;5696;102;"18OI0FOS";"30";"ST";"BEU";0;40;"27";"MISSING";54,89;0
2422112;82;0;1;4,15;1;4,9;4,9;5431;82;"1COJ0EOT";"75";"ML";"SAF";0;40;"92";"C";7,15;1
2422286;82;0;4;4,6;0;4,35;0;17383;250;"1COI0FKO";"20";"ML";"NAS";0;53;"132";"MISSING";6,57;0
2422431;82;0;1;0;0;6,22;0;14326;119;"21OKG";"120";"ST";"KAP";0;53;"3";"MISSING";6,55;0
2422654;82;0;1;6,25;0;7,29;0;2089;223;"1DOIF0ZO";"20X0.4";"ML";"EDP";0;53;"39";"MISSING";7,68;0
2422719;82;1;1;10,31;1;14,25;14,25;3190;123;"21OK2";"50";"ST";"GRA";0;53;"71";"MISSING";17,82;1
2422750;82;0;1;11,32;1;14,25;14,25;16304;561;"10OZ0F";"100";"ST";"KAP";0;53;"5";"MISSING";16,49;1
2422838;82;0;1;13,12;1;19,12;38,24;13462;219;"22OI3";"50";"ML";"XNC";0;53;"54";"MISSING";20,13;2
2422905;82;0;1;13,51;0;13,14;0;11342;395;"20OHG";"2";"ST";"";0;53;"86";"MISSING";16,89;0
2422961;82;1;1;10,88;0;12,04;0;3544;92;"2FOZ";"100";"ML";"OEL";0;40;"25";"MISSING";15,94;0
2422998;82;0;1;10,89;0;10,95;0;13901;141;"20OH4";"2";"ST";"";0;53;"64";"B";13,78;0
2423079;82;0;1;2,3;0;3,03;0;117;58;"18OI0EOI";"20";"ST";"FTA";1;40;"50";"A";5,07;0
2423278;82;0;1;3,83;0;3,8;0;16624;20;"11OI02OJ";"100";"ST";"TAB";1;40;"119";"MISSING";5,45;0
2424016;82;0;1;19,46;0;24,34;0;5366;168;"2FOI";"120";"ST";"TAB";0;40;"113";"MISSING";25,63;0
2424102;82;0;1;7,1;0;6,74;0;18007;329;"21OKG";"40";"ST";"KAP";0;53;"267";"MISSING";7,1;0
2424245;82;1;1;17,55;0;20,85;0;17900;168;"1COSF";"40";"ST";"UTA";0;40;"132";"B";27,5;0
2424258;82;0;1;5,04;0;5,63;0;10836;37;"11OK00OT";"40";"ST";"WKA";0;52;"53";"MISSING";5,93;0
2424860;82;0;1;20,88;0;21,95;0;17315;76;"13OI0EIH";"3.3";"ML";"";0;40;"221";"MISSING";29,65;0
2425037;82;0;1;18,68;0;9,85;0;4979;289;"10IK0";"60";"ST";"DRA";0;52;"208";"MISSING";13,72;0
2425041;82;1;1;1,87;1;2,7;5,4;2491;82;"1COI00OT";"15";"ML";"NAS";1;40;"66";"MISSING";5,47;2
2425348;82;0;1;19,13;0;20,85;0;21513;219;"22OI3";"50";"ML";"CRE";0;53;"29";"MISSING";21,95;0
2425517;82;1;1;6,59;0;6,55;0;17094;262;"1COZ0F";"20";"ST";"LUT";0;53;"138";"B";8,75;0
2425642;82;0;1;7,91;0;7,65;0;15367;123;"21OK2";"30";"ST";"GRA";0;53;"266";"MISSING";10,29;0
2426018;82;0;1;18,47;0;24,23;0;16650;170;"17OK0F";"2X50";"ML";"SUS";0;40;"69";"MISSING";25,51;0
2426113;82;1;1;15,38;0;16,45;0;6835;172;"1AOK1F";"150";"ML";"";0;53;"254";"A";17,55;0
2426350;82;0;1;4,68;1;6,16;6,16;3520;92;"2FOZ";"5X0.5";"ML";"ATR";0;40;"137";"MISSING";6,49;1
2426386;82;0;1;8,69;0;8,75;0;20095;158;"22OI3";"50";"ML";"CRE";0;53;"135";"MISSING";13,59;0
2426669;82;0;1;8,79;1;7,1;14,2;20180;281;"22OZ1";"15";"ML";"TIN";0;53;"90";"MISSING";8,79;2
2426671;82;0;1;22,33;0;35,42;0;14083;55;"21OKG";"80";"ST";"KAP";0;53;"69";"MISSING";37,29;0
2426773;82;1;1;7,14;1;6,55;6,55;9675;133;"1COJ00OZ";"20";"ST";"DRA";1;40;"9";"MISSING";9,35;1
2426870;82;1;1;8,42;1;10,95;21,9;5738;84;"2G";"2";"ST";"TAB";0;44;"289";"MISSING";13,42;2
2427323;82;0;1;11,13;0;14,58;0;1231;312;"18OZ0FIO";"100";"G";"CRE";0;52;"25";"MISSING";15,35;0
2427654;82;0;1;15,72;1;18,7;18,7;12104;83;"22OI2";"300";"ML";"";0;53;"24";"MISSING";19,69;1
2427666;82;0;1;6,42;0;5,27;0;16144;58;"18OI0EOI";"50";"ST";"FTA";0;40;"50";"MISSING";10,89;0
2427885;82;1;1;8,76;0;8,75;0;14613;115;"21OIG";"15";"ST";"KTA";0;53;"161";"MISSING";10,95;0
2427967;82;0;1;4,19;0;4,12;0;16150;64;"22OI2";"200";"ML";"OEL";0;53;"76";"MISSING";5,05;0
2428237;82;1;1;2,39;0;1,76;0;13180;328;"11OI02OJ";"100";"ST";"TAB";1;40;"119";"MISSING";3,52;0
2428456;82;1;1;13,07;0;12,04;0;7814;436;"21OK2";"30X2.8";"G";"PER";0;53;"255";"MISSING";16,72;0
2428494;82;1;1;20,27;0;21,95;0;18609;84;"2G";"4X0.4";"ML";"LOE";0;44;"21";"MISSING";26,68;0
2428600;82;0;2;4,48;0;5,32;0;13886;227;"21OS0";"75";"G";"Tee";0;53;"MISSING";"MISSING";5,6;0
2428894;82;0;2;1,98;1;2,21;2,21;15262;176;"19OZ1EOI";"10";"ST";"SUP";0;40;"50";"MISSING";2,33;1
2429131;82;0;2;11,51;0;9,41;0;18762;200;"1DOIF0ZO";"30X0.4";"ML";"ATR";0;40;"39";"MISSING";15,06;0
2429217;82;0;1;12,2;0;13,68;0;3249;155;"22OI3";"30";"ML";"CRE";0;53;"251";"MISSING";14,41;0
2429542;82;0;1;3,7;0;4,91;0;16012;370;"13OZ01";"50";"G";"SAL";0;52;"52";"MISSING";5,17;0
2429770;82;0;1;3,41;1;3,72;7,44;7702;454;"20OZ0";"1";"ST";"FLA";0;53;"14";"MISSING";3,22;2
2429940;82;0;1;7,59;1;9,01;9,01;6641;549;"10IZ10OI";"50";"ST";"HKP";0;40;"28";"MISSING";9,48;1
2430075;82;0;2;6,59;0;7,21;0;5589;492;"10OK31OH";"5";"ST";"SUP";0;40;"11";"MISSING";7,59;0
2430076;82;0;1;8,07;0;7,65;0;16327;450;"22OZG";"40";"ST";"KAP";0;53;"43";"MISSING";9,52;0
2430118;82;0;1;10,11;0;13,43;0;2372;168;"1COSF";"100";"ML";"TRO";0;40;"132";"B";14,14;0
2430181;82;0;1;6,04;0;5,45;0;12944;105;"22OZ1";"500";"ML";"LOE";0;53;"196";"MISSING";6,04;0
2430224;82;0;1;0;0;41,79;0;19998;118;"22OZ0";"8";"ST";"ZBU";0;53;"MISSING";"MISSING";43,99;0
2430288;82;1;1;12,53;1;13,14;13,14;13133;281;"10OJ01OZ";"100";"ST";"TMR";0;40;"73";"MISSING";16,45;1
2430422;82;1;1;30,69;0;28,55;0;12528;51;"21OK2";"100";"ST";"TAB";0;53;"168";"MISSING";34,65;0
2430623;82;0;1;21,82;0;25,92;0;20374;262;"13OZ00";"50";"ML";"Loe";0;53;"46";"MISSING";27,28;0
2430630;82;0;3;18,81;0;20,48;0;15211;155;"22OI3";"30";"ML";"CRE";0;53;"251";"MISSING";21,56;0
2430816;82;0;1;5,51;0;7,27;0;11605;123;"1COS20";"100";"ML";"LOE";0;40;"18";"MISSING";7,56;0
2430874;82;1;1;10,87;0;8,75;0;19717;96;"21OKG";"20";"ML";"TRO";0;53;"313";"MISSING";10,95;0
2430918;82;0;1;11,95;0;7,65;0;17260;90;"20OI2";"1";"ST";"BIN";0;53;"217";"MISSING";16,52;0
2430935;82;1;1;4,35;0;4,9;0;7413;4;"19OZ1ESI";"20";"ST";"TAB";0;40;"50";"MISSING";7,67;0
2431167;82;0;1;3;0;3,25;0;2867;79;"18OI0EOI";"100";"ML";"SUS";1;40;"277";"B";3,77;0
2431179;82;0;1;10,79;0;8,75;0;4658;103;"20OHK";"500";"ST";"LAN";0;53;"201";"MISSING";14,47;0
2431185;82;0;1;3,95;1;4,35;4,35;9376;303;"10OZ05";"180";"ST";"TAB";0;52;"5";"MISSING";5,63;1
2431276;82;1;1;5,27;0;5,45;0;15143;65;"13OX06";"20";"ML";"GEL";0;53;"121";"MISSING";6,63;0
2431333;82;0;1;14,83;0;16,45;0;16406;446;"14OI0FIH";"14";"ST";"VKA";0;53;"7";"MISSING";18,64;0
2431523;82;0;1;20,34;0;20,67;0;20906;7;"21OKG";"30";"ST";"KAP";0;53;"7";"MISSING";21,76;0
2431559;82;0;1;1,3;1;1,3;2,6;3254;328;"10OT30OK";"10";"ST";"HKP";1;40;"152";"MISSING";2,6;2
2431876;82;1;1;25,29;0;25,25;0;2152;156;"21OKG";"120";"ST";"FTA";0;53;"128";"MISSING";32,89;0
2431887;82;0;1;2,85;0;3,25;0;4867;82;"1COI0FIO";"20";"ML";"DSS";0;40;"35";"C";4,73;0
